Sale Order No,Shipping Package Code,Shipping Package Status,Shipping Provider,Shipping Courier,AWB No,Return Delivery Date,RTO Reason,Created,Channel Created,Return Manifest Code,Return Manifest Status,Return Manifest Created By,Return Manifest Created At,Reshipment Action,Channel,Putaway No,Putaway Status,Putaway By,Putaway Date,Dispatch Facility,Return Facility
1006269632,XBFN2024-2539650,RETURN_EXPECTED,DELHIVERY,,195042085595152,2024-08-08 21:39:07,,2024-08-05 17:49:11,2024-08-05 17:49:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
ca681c9e-86bc-43ad-80c8-2eefaec455a8,XBFN2024-2539652,RETURN_EXPECTED,ATS,ATS,627293596487,2024-08-09 17:53:25,REJECT,2024-08-04 10:35:34,2024-08-03 18:38:03,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
331915952927338400,XBFN2024-2539664,RETURN_EXPECTED,E-Kart Logistics,,FMPC3918460512,2024-08-04 00:19:25,,2024-07-30 16:30:17,2024-07-30 16:30:17,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
5a5c8bde-3622-40ce-a8ef-ff0552b2e90f,XBFN2024-2539665,RETURN_EXPECTED,ATS,ATS,627293487006,2024-08-10 17:49:54,REJECT,2024-08-04 23:18:17,2024-08-03 18:13:30,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
331916385406334100,XBFN2024-2539678,RETURN_EXPECTED,E-Kart Logistics,,FMPC3918182281,2024-08-04 00:19:26,,2024-07-30 16:30:17,2024-07-30 16:30:17,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
431916529218333100,XBFN2024-2539683,RETURN_EXPECTED,E-Kart Logistics,,FMPC3918227075,,,2024-08-02 20:44:52,2024-08-02 20:44:52,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255834762,XBFN2024-2539686,RETURN_EXPECTED,XPRESSBEES,,13670419968152,,,2024-08-08 18:01:25,2024-08-08 18:01:25,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17223145340141578835,XBFN2024-2539704,RETURN_EXPECTED,delhivery_jio,,115761127656140,,,2024-08-01 16:40:14,2024-08-01 16:40:14,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17223140887081789013,XBFN2024-2539705,RETURN_EXPECTED,ecom_jio,,10391087916,,,2024-08-08 08:23:40,2024-08-08 08:23:40,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
ded7351a-5548-4ceb-8186-456e4d15ea5a,XBFN2024-2539718,RETURN_EXPECTED,ATS,ATS,627296910327,2024-08-10 17:49:52,REJECT,2024-08-05 11:34:01,2024-08-04 16:30:20,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S255844704,XBFN2024-2539719,RETURN_EXPECTED,DELHIVERY,,195042085714745,2024-08-08 21:39:12,,2024-08-06 18:06:10,2024-08-06 18:06:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255848234,XBFN2024-2539726,RETURN_EXPECTED,XPRESSBEES,,13670419977234,,,2024-08-23 16:56:18,2024-08-23 16:56:18,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255853144,XBFN2024-2539747,RETURN_EXPECTED,DELHIVERY,,195042085749804,2024-08-09 21:38:14,,2024-08-03 14:28:08,2024-08-03 14:28:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255858753,XBFN2024-2539765,RETURN_EXPECTED,XPRESSBEES,,13670419984190,,,2024-08-06 18:06:16,2024-08-06 18:06:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255859154,XBFN2024-2539767,RETURN_EXPECTED,XPRESSBEES,,13670419984500,,,2024-08-23 16:58:04,2024-08-23 16:58:04,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255868309,XBFN2024-2539798,RETURN_EXPECTED,XPRESSBEES,,13670419990658,,,2024-08-16 17:27:05,2024-08-16 17:27:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
d965a8c5-d7cc-4f85-a8eb-1e807354d4c8,XBFN2024-2539805,RETURN_EXPECTED,ATS,ATS,627308325804,2024-08-13 19:10:55,REJECT,2024-08-08 04:20:32,2024-08-07 09:57:19,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
331918510082107100,XBFN2024-2539808,RETURN_EXPECTED,E-Kart Logistics,,FMPC3920573881,2024-08-12 00:31:07,,2024-08-03 04:23:20,2024-08-03 04:23:20,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255870413,XBFN2024-2539811,RETURN_EXPECTED,XPRESSBEES,,13670419992275,,,2024-08-18 01:24:08,2024-08-18 01:24:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255871330,XBFN2024-2539816,RETURN_EXPECTED,XPRESSBEES,,13670419992950,,,2024-08-23 16:58:08,2024-08-23 16:58:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255872205,XBFN2024-2539818,RETURN_EXPECTED,XPRESSBEES,,13670419993610,,,2024-08-06 18:08:03,2024-08-06 18:08:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
c13752bc-5ccd-4ae8-8a26-53eb72b66c84,XBFN2024-2539834,RETURN_EXPECTED,ATS,ATS,627280458767,2024-08-05 18:01:25,REJECT,2024-08-01 23:28:24,2024-07-31 17:13:41,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S255876950,XBFN2024-2539835,RETURN_EXPECTED,DELHIVERY,,195042085889771,2024-08-12 17:25:18,,2024-08-08 18:03:53,2024-08-08 18:03:53,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255878291,XBFN2024-2539841,RETURN_EXPECTED,XPRESSBEES,,13670419997806,,,2024-08-23 16:58:10,2024-08-23 16:58:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255878602,XBFN2024-2539842,RETURN_EXPECTED,XPRESSBEES,,13670419998022,,,2024-08-20 17:00:45,2024-08-20 17:00:45,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
21c14e68-b48d-4cd2-8d2f-8405241a1bec,XBFN2024-2539845,RETURN_EXPECTED,ATS,ATS,627291434477,2024-08-09 17:53:25,REJECT,2024-08-04 23:06:27,2024-08-03 10:47:31,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S255880795,XBFN2024-2539859,RETURN_EXPECTED,XPRESSBEES,,13670419999701,,,2024-08-05 17:51:13,2024-08-05 17:51:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
340e7697-ca1e-444b-9cfe-ffee7b842d06,XBFN2024-2539893,RETURN_EXPECTED,ATS,ATS,627282770164,2024-08-09 16:38:29,REJECT,2024-08-02 22:54:38,2024-08-01 09:49:04,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S255892161,XBFN2024-2539911,RETURN_EXPECTED,XPRESSBEES,,13670420007639,,,2024-08-06 18:08:10,2024-08-06 18:08:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255892912,XBFN2024-2539913,RETURN_EXPECTED,XPRESSBEES,,13670420008245,,,2024-08-06 18:08:11,2024-08-06 18:08:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255893611,XBFN2024-2539914,RETURN_EXPECTED,DELHIVERY,,195042086005175,,,2024-08-06 13:44:10,2024-08-06 13:44:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
dcbc394b-4537-41fe-a808-949f7bfd594b,XBFN2024-2539919,RETURN_EXPECTED,ATS,ATS,627291671162,2024-08-09 17:53:25,REJECT,2024-08-04 08:28:20,2024-08-03 11:42:07,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
fad7cd42-a96b-4995-8cd5-f01cb4866089,XBFN2024-2539930,RETURN_EXPECTED,ATS,ATS,627285831770,2024-08-09 17:53:25,REJECT,2024-08-04 07:02:39,2024-08-01 20:50:14,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
55ae519e-4e66-49bb-8cf3-2fc21deebd99,XBFN2024-2539931,RETURN_EXPECTED,ATS,ATS,627281446701,2024-08-09 17:53:25,REJECT,2024-08-03 20:02:38,2024-07-31 20:41:31,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S255899453,XBFN2024-2539942,RETURN_EXPECTED,XPRESSBEES,,13670420012848,,,2024-08-06 18:08:14,2024-08-06 18:08:14,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255899695,XBFN2024-2539943,RETURN_EXPECTED,XPRESSBEES,,13670420012959,,,2024-08-08 18:05:05,2024-08-08 18:05:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331920410393687100,XBFN2024-2539970,RETURN_EXPECTED,E-Kart Logistics,,FMPC3920486136,,,2024-08-05 12:18:04,2024-08-05 12:18:04,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
331920556107874100,XBFN2024-2539982,RETURN_EXPECTED,E-Kart Logistics,,SF1033227137F,,,2024-07-31 20:15:45,2024-07-31 20:15:45,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255910775,XBFN2024-2539985,RETURN_EXPECTED,XPRESSBEES,,13670420020142,,,2024-08-13 17:47:14,2024-08-13 17:47:14,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255911982,XBFN2024-2539995,RETURN_EXPECTED,XPRESSBEES,,13670420020909,,,2024-08-14 01:38:06,2024-08-14 01:38:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255912482,XBFN2024-2539999,RETURN_EXPECTED,XPRESSBEES,,13670420021266,,,2024-08-19 17:20:22,2024-08-19 17:20:22,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255920022,XBFN2024-2540023,RETURN_EXPECTED,DELHIVERY,,195042086140220,2024-08-24 01:34:06,,2024-08-07 17:54:13,2024-08-07 17:54:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331920941858736100,XBFN2024-2540030,RETURN_EXPECTED,E-Kart Logistics,,FMPC3920625716,2024-08-13 00:31:38,,2024-08-03 16:48:46,2024-08-03 16:48:46,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255923383,XBFN2024-2540037,RETURN_EXPECTED,XPRESSBEES,,13670420029579,,,2024-08-06 18:10:12,2024-08-06 18:10:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255924687,XBFN2024-2540044,RETURN_EXPECTED,XPRESSBEES,,13670420030602,,,2024-08-12 17:29:03,2024-08-12 17:29:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331921416965569100,XBFN2024-2540061,RETURN_EXPECTED,E-Kart Logistics,,FMPC3920404877,,,2024-08-02 12:29:35,2024-08-02 12:29:35,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255931695,XBFN2024-2540065,RETURN_EXPECTED,DELHIVERY,,195042086172000,2024-08-08 21:43:08,,2024-08-06 18:10:15,2024-08-06 18:10:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255933346,XBFN2024-2540073,RETURN_EXPECTED,XPRESSBEES,,13670420037664,,,2024-08-23 17:00:14,2024-08-23 17:00:14,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255934499,XBFN2024-2540076,RETURN_EXPECTED,XPRESSBEES,,13670420038576,,,2024-08-06 18:10:16,2024-08-06 18:10:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
SLP4266346658,XBFN2024-2540097,RETURN_EXPECTED,ECOM_ESSENTIAL,,10375541386,,,2024-08-04 16:27:04,2024-08-04 16:27:04,,,,,,SD_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
111296b4-80ec-472f-8de0-841b818829b7,XBFN2024-2540105,RETURN_EXPECTED,ATS,ATS,627295897735,2024-08-10 17:49:54,REJECT,2024-08-05 05:08:48,2024-08-04 12:21:13,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
f4a5d8e0-6a71-4044-a7a8-c586ca72d367,XBFN2024-2540113,RETURN_EXPECTED,ATS,ATS,627300577188,2024-08-10 17:49:54,REJECT,2024-08-06 23:38:46,2024-08-05 15:40:19,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
431921559844622100,XBFN2024-2540116,RETURN_EXPECTED,E-Kart Logistics,,FMPC3920503063,,,2024-08-01 00:22:11,2024-08-01 00:22:11,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255941760,XBFN2024-2540134,RETURN_EXPECTED,XPRESSBEES,,13670420044409,,,2024-08-20 17:04:13,2024-08-20 17:04:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
fcf30328-c3c7-4eb0-a2d9-8390dacddf42,XBFN2024-2540145,RETURN_EXPECTED,ECX,,455340716,2024-08-13 19:10:55,REJECT,2024-08-05 14:59:07,2024-08-05 11:26:40,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
NYK-220688337-4902886-2-1,XBFN2024-2540163,RETURN_EXPECTED,Nykaa Fashion surface,,23794380726294,,,2024-08-03 20:35:52,2024-08-03 20:35:52,,,,,,NYM_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255957414,XBFN2024-2540176,RETURN_EXPECTED,XPRESSBEES,,13670420058881,,,2024-08-13 17:49:11,2024-08-13 17:49:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255958273,XBFN2024-2540181,RETURN_EXPECTED,XPRESSBEES,,13670420059724,,,2024-08-16 17:30:21,2024-08-16 17:30:21,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
7dbd52cc-8301-4839-b0a5-fa8cf704fc17,XBFN2024-2540185,RETURN_EXPECTED,ATS,ATS,627284984842,2024-08-07 17:41:46,REJECT,2024-08-04 00:08:44,2024-08-01 18:01:40,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
90ab7be5-f652-4530-ac25-8982f64e4743,XBFN2024-2540187,RETURN_EXPECTED,ATS,ATS,627288491438,2024-08-10 17:49:52,REJECT,2024-08-05 19:43:34,2024-08-02 15:21:31,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
f65b59c6-366f-41a4-b22b-6664d627d733,XBFN2024-2540202,RETURN_EXPECTED,ATS,ATS,627299685307,2024-08-09 17:53:25,REJECT,2024-08-06 11:22:55,2024-08-05 12:36:09,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S255967513,XBFN2024-2540208,RETURN_EXPECTED,XPRESSBEES,,13670420076032,,,2024-08-06 18:12:04,2024-08-06 18:12:04,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255968240,XBFN2024-2540209,RETURN_EXPECTED,XPRESSBEES,,13670420076334,,,2024-08-20 17:04:26,2024-08-20 17:04:26,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
3f702c89-d3c4-431a-b216-64aac34c31b3,XBFN2024-2540212,RETURN_EXPECTED,ecomexpress,,10379788177,,,2024-08-09 17:16:47,2024-08-09 17:16:47,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255971061,XBFN2024-2540229,RETURN_EXPECTED,XPRESSBEES,,13670420078466,,,2024-08-06 18:12:06,2024-08-06 18:12:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
431867832250393101,XBFN2024-2540231,RETURN_EXPECTED,E-Kart Logistics,,FMPP2462759305,2024-08-10 00:40:39,,2024-07-31 16:43:49,2024-07-31 16:43:49,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S255977912,XBFN2024-2540257,RETURN_EXPECTED,XPRESSBEES,,13670420082299,,,2024-08-06 18:12:09,2024-08-06 18:12:09,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255978981,XBFN2024-2540263,RETURN_EXPECTED,XPRESSBEES,,13670420083153,,,2024-08-12 17:31:05,2024-08-12 17:31:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255980595,XBFN2024-2540269,RETURN_EXPECTED,DELHIVERY,,195042086451016,2024-08-16 21:38:17,,2024-08-13 17:50:08,2024-08-13 17:50:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255983413,XBFN2024-2540278,RETURN_EXPECTED,XPRESSBEES,,13670420085732,,,2024-08-08 18:08:08,2024-08-08 18:08:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255987480,XBFN2024-2540293,RETURN_EXPECTED,XPRESSBEES,,13670420087995,,,2024-08-06 18:12:15,2024-08-06 18:12:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255988080,XBFN2024-2540297,RETURN_EXPECTED,XPRESSBEES,,13670420088414,,,2024-08-06 18:12:16,2024-08-06 18:12:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
5c5c2f62-bb46-4fab-a9aa-faf1fb9b9b9d,XBFN2024-2540299,RETURN_EXPECTED,ATS,ATS,627285853734,2024-08-12 19:25:37,REJECT,2024-08-06 21:01:19,2024-08-01 20:54:02,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S255990017,XBFN2024-2540301,RETURN_EXPECTED,DELHIVERY,,195042086479801,2024-08-24 01:36:14,,2024-08-16 21:40:07,2024-08-16 21:40:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S255995661,XBFN2024-2540318,RETURN_EXPECTED,XPRESSBEES,,13670420092493,,,2024-08-12 17:31:12,2024-08-12 17:31:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256001044,XBFN2024-2540341,RETURN_EXPECTED,XPRESSBEES,,13670420095927,,,2024-08-06 18:14:06,2024-08-06 18:14:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256002690,XBFN2024-2540348,RETURN_EXPECTED,DELHIVERY,,195042086579444,2024-08-14 17:42:30,,2024-08-12 13:58:06,2024-08-12 13:58:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256004738,XBFN2024-2540355,RETURN_EXPECTED,XPRESSBEES,,13670420098187,,,2024-08-09 14:10:06,2024-08-09 14:10:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256005956,XBFN2024-2540361,RETURN_EXPECTED,XPRESSBEES,,13670420098919,,,2024-08-14 17:42:43,2024-08-14 17:42:43,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331926560768082100,XBFN2024-2540366,RETURN_EXPECTED,E-Kart Logistics,,FMPC3921727178,2024-08-15 00:17:49,,2024-08-06 04:17:02,2024-08-06 04:17:02,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
b5d34d8a-53c5-433d-bd1c-9212de0ddafe,XBFN2024-2540373,RETURN_EXPECTED,ATS,ATS,627293664643,2024-08-08 18:10:13,REJECT,2024-08-03 20:05:06,2024-08-03 18:52:56,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S256014059,XBFN2024-2540398,RETURN_EXPECTED,XPRESSBEES,,13670420103656,,,2024-08-14 17:42:48,2024-08-14 17:42:48,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
1006353199,XBFN2024-2540405,RETURN_EXPECTED,DELHIVERY,,195042086628595,2024-08-14 17:42:48,,2024-08-10 13:32:12,2024-08-10 13:32:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
5ea887e9-fc74-4731-b88e-3b8405697c87,XBFN2024-2540413,RETURN_EXPECTED,ecomexpress,,10380067665,,,2024-08-08 17:17:44,2024-08-08 17:17:44,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
1006353828,XBFN2024-2540417,RETURN_EXPECTED,DELHIVERY,,195042086634416,2024-08-24 01:38:11,,2024-08-16 17:33:02,2024-08-16 17:33:02,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256020287,XBFN2024-2540422,RETURN_EXPECTED,XPRESSBEES,,13670420107598,,,2024-08-06 18:14:15,2024-08-06 18:14:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
9eaf8f36-5797-4137-900f-39b19ebab6ed,XBFN2024-2540428,RETURN_EXPECTED,ATS,ATS,627319610005,2024-08-16 20:29:24,REJECT,2024-08-09 19:36:25,2024-08-09 18:34:57,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
431927258566045100,XBFN2024-2540430,RETURN_EXPECTED,E-Kart Logistics,,FMPC3923340306,2024-08-11 00:23:56,,2024-08-01 20:43:59,2024-08-01 20:43:59,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S256023042,XBFN2024-2540433,RETURN_EXPECTED,XPRESSBEES,,13670420109471,,,2024-08-08 18:10:05,2024-08-08 18:10:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
96ac161a-b68d-4acc-a4da-0be875f3a9d3,XBFN2024-2540460,RETURN_EXPECTED,ATS,ATS,627296513412,2024-08-10 17:49:52,REJECT,2024-08-05 23:25:09,2024-08-04 14:43:11,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
NYK-21321194-1418233-1-1,XBFN2024-2540467,RETURN_EXPECTED,Nykaa Fashion surface,,23794375693095,,,2024-08-05 20:40:10,2024-08-05 20:40:10,,,,,,NYF_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S256034317,XBFN2024-2540471,RETURN_EXPECTED,XPRESSBEES,,13670420117986,,,2024-08-20 17:11:06,2024-08-20 17:11:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
SLP4266819162,XBFN2024-2540475,RETURN_EXPECTED,EKART,,SDLC1034051307,,,2024-08-05 20:26:23,2024-08-05 20:26:23,,,,,,SD_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S256038948,XBFN2024-2540490,RETURN_EXPECTED,XPRESSBEES,,13670420121457,,,2024-08-20 17:11:10,2024-08-20 17:11:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
cc6cb8b6-b1ee-4a7a-aa56-4c3e16be9663,XBFN2024-2540493,RETURN_EXPECTED,ATS,ATS,627287653103,2024-08-06 17:42:26,REJECT,2024-08-02 22:12:54,2024-08-02 12:09:19,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S256043435,XBFN2024-2540509,RETURN_EXPECTED,XPRESSBEES,,13670420124800,,,2024-08-08 21:48:13,2024-08-08 21:48:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256045819,XBFN2024-2540526,RETURN_EXPECTED,DELHIVERY,,195042086766624,2024-08-08 21:48:13,,2024-08-06 18:16:06,2024-08-06 18:16:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
NYK-21323812-9011894-2-1,XBFN2024-2540530,RETURN_EXPECTED,Nykaa Fashion surface,,23794375706432,,,2024-08-11 12:14:52,2024-08-11 12:14:52,,,,,,NYF_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
SLP4266903159,XBFN2024-2540543,RETURN_EXPECTED,EKART,,SDLC1034077353,,,2024-08-13 12:36:00,2024-08-13 12:36:00,,,,,,SD_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S256050742,XBFN2024-2540558,RETURN_EXPECTED,DELHIVERY,,195042086858836,2024-08-10 21:54:02,,2024-08-06 13:50:16,2024-08-06 13:50:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17224303638071666050,XBFN2024-2540559,RETURN_EXPECTED,delhivery_jio,,115761127843456,,,2024-08-06 12:16:13,2024-08-06 12:16:13,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S256055400,XBFN2024-2540571,RETURN_EXPECTED,DELHIVERY,,195042086875231,2024-08-17 21:16:13,,2024-08-14 17:45:24,2024-08-14 17:45:24,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256056570,XBFN2024-2540580,RETURN_EXPECTED,XPRESSBEES,,13670420134063,,,2024-08-06 18:16:13,2024-08-06 18:16:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S256060643,XBFN2024-2540596,RETURN_EXPECTED,XPRESSBEES,,13670420136977,,,2024-08-13 17:54:11,2024-08-13 17:54:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
431929214601507100,XBFN2024-2540603,RETURN_EXPECTED,E-Kart Logistics,,FMPC3923402321,2024-08-30 00:26:35,,2024-08-21 04:14:00,2024-08-21 04:14:00,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
